	View 	Donor 	Sample 	Track Name 	Species 	Consortium
	signal	McGill0127	MS012705	McGill_MS012705_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0127	MS012705	McGill_MS012705_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0127	MS012705	McGill_MS012705_monocyte_Input_signal	human	CEEHRC
	signal	McGill0127	MS012706	McGill_MS012706_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0127	MS012706	McGill_MS012706_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0127	MS012706	McGill_MS012706_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0127	MS012706	McGill_MS012706_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0127	MS012706	McGill_MS012706_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0127	MS012706	McGill_MS012706_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0127	MS012708	McGill_MS012708_tcell_H3K27ac_signal	human	CEEHRC
	signal	McGill0127	MS012708	McGill_MS012708_tcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0127	MS012708	McGill_MS012708_tcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0127	MS012708	McGill_MS012708_tcell_Input_signal	human	CEEHRC
	signal	McGill0176	MS017602	McGill_MS017602_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0176	MS017602	McGill_MS017602_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0176	MS017602	McGill_MS017602_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0176	MS017602	McGill_MS017602_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0176	MS017602	McGill_MS017602_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0176	MS017602	McGill_MS017602_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0176	MS017602	McGill_MS017602_monocyte_Input_signal	human	CEEHRC
	signal	McGill0180	MS018002	McGill_MS018002_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0180	MS018002	McGill_MS018002_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0180	MS018002	McGill_MS018002_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0180	MS018002	McGill_MS018002_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0180	MS018002	McGill_MS018002_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0180	MS018002	McGill_MS018002_monocyte_Input_signal	human	CEEHRC
	signal	McGill0239	MS023901	McGill_MS023901_cd4pabtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0254	MS025401	McGill_MS025401_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0254	MS025401	McGill_MS025401_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0254	MS025401	McGill_MS025401_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0254	MS025401	McGill_MS025401_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0254	MS025401	McGill_MS025401_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0254	MS025401	McGill_MS025401_monocyte_Input_signal	human	CEEHRC
	signal	McGill0261	MS026101	McGill_MS026101_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0261	MS026101	McGill_MS026101_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0261	MS026101	McGill_MS026101_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0261	MS026101	McGill_MS026101_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0261	MS026101	McGill_MS026101_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0261	MS026101	McGill_MS026101_monocyte_Input_signal	human	CEEHRC
	signal	McGill0266	MS026601	McGill_MS026601_bcell_H3K27ac_signal	human	CEEHRC
	signal	McGill0266	MS026601	McGill_MS026601_bcell_H3K27me3_signal	human	CEEHRC
	signal	McGill0266	MS026601	McGill_MS026601_bcell_H3K36me3_signal	human	CEEHRC
	signal	McGill0266	MS026601	McGill_MS026601_bcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0266	MS026601	McGill_MS026601_bcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0266	MS026601	McGill_MS026601_bcell_H3K9me3_signal	human	CEEHRC
	signal	McGill0266	MS026601	McGill_MS026601_bcell_Input_signal	human	CEEHRC
	signal	McGill0267	MS026701	McGill_MS026701_bcell_H3K27ac_signal	human	CEEHRC
	signal	McGill0267	MS026701	McGill_MS026701_bcell_H3K27me3_signal	human	CEEHRC
	signal	McGill0267	MS026701	McGill_MS026701_bcell_H3K36me3_signal	human	CEEHRC
	signal	McGill0267	MS026701	McGill_MS026701_bcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0267	MS026701	McGill_MS026701_bcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0267	MS026701	McGill_MS026701_bcell_H3K9me3_signal	human	CEEHRC
	signal	McGill0267	MS026701	McGill_MS026701_bcell_Input_signal	human	CEEHRC
	signal	McGill0277	MS027701	McGill_MS027701_cd4pabtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0280	MS028001	McGill_MS028001_cd4pabtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0288	MS028801	McGill_MS028801_cd4pabtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0290	MS029001	McGill_MS029001_cd4pabtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0291	MS029101	McGill_MS029101_cd4pabtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0297	MS029701	McGill_MS029701_cd4pabtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0299	MS029901	McGill_MS029901_cd4pabtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0320	MS032001	McGill_MS032001_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0320	MS032001	McGill_MS032001_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0320	MS032001	McGill_MS032001_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0320	MS032001	McGill_MS032001_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0320	MS032001	McGill_MS032001_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0320	MS032001	McGill_MS032001_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0320	MS032001	McGill_MS032001_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0321	MS032101	McGill_MS032101_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0321	MS032101	McGill_MS032101_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0321	MS032101	McGill_MS032101_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0321	MS032101	McGill_MS032101_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0321	MS032101	McGill_MS032101_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0321	MS032101	McGill_MS032101_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0321	MS032101	McGill_MS032101_cd4phtc_Input_signal	human	CEEHRC
	signal	43_Hm01	43_Hm01_BlMo_Ct1	43_Hm01_BlMo_Ct1_H3K27ac_F_THBv1_20140709_bamcov_seqDepthNorm	human	DEEP
	signal	43_Hm01	43_Hm01_BlMo_Ct1	43_Hm01_BlMo_Ct1_H3K27me3_F.THBv1.20140709.bamcov.seqDepthNorm_	human	DEEP
	signal	43_Hm01	43_Hm01_BlMo_Ct1	43_Hm01_BlMo_Ct1_H3K36me3_F_THBv1_20140709_bamcov_seqDepthNorm	human	DEEP
	signal	43_Hm01	43_Hm01_BlMo_Ct1	43_Hm01_BlMo_Ct1_H3K4me1_F_THBv1_20140709_bamcov_seqDepthNorm	human	DEEP
	signal	43_Hm01	43_Hm01_BlMo_Ct1	43_Hm01_BlMo_Ct1_H3K4me3_F_THBv1_20140709_bamcov_seqDepthNorm	human	DEEP
	signal	43_Hm01	43_Hm01_BlMo_Ct1	43_Hm01_BlMo_Ct1_H3K9me3_F_THBv1_20140709_bamcov_seqDepthNorm	human	DEEP
	signal	43_Hm01	43_Hm01_BlMo_Ct1	43_Hm01_BlMo_Ct1_Input_F_THBv1_20140709_bamcov_seqDepthNorm	human	DEEP
	signal	GM12878 H3K27ac (Broad)	GM12878 H3K27ac (Broad)	wgEncodeBroadHistoneGm12878H3k27acStdAlnsignal	human	ENCODE
	signal	GM12878 H3K27me3 (Broad)	GM12878 H3K27me3 (Broad)	wgEncodeBroadHistoneGm12878H3k27me3StdAlnsignal	human	ENCODE
	signal	GM12878 H3K36me3 (Broad)	GM12878 H3K36me3 (Broad)	wgEncodeBroadHistoneGm12878H3k36me3StdAlnsignal	human	ENCODE
	signal	GM12878 H3K4me1 (Broad)	GM12878 H3K4me1 (Broad)	wgEncodeBroadHistoneGm12878H3k4me1StdAlnsignal	human	ENCODE
	signal	GM12878 H3K4me3 (Broad)	GM12878 H3K4me3 (Broad)	wgEncodeBroadHistoneGm12878H3k4me3StdAlnsignal	human	ENCODE
	signal	GM12878 H3K9me3 (Broad)	GM12878 H3K9me3 (Broad)	wgEncodeBroadHistoneGm12878H3k9me3StdAlnsignal	human	ENCODE
	signal	K562 H3K27ac (Broad)	K562 H3K27ac (Broad)	wgEncodeBroadHistoneK562H3k27acStdAlnsignal	human	ENCODE
	signal	K562 H3K27me3 (Broad)	K562 H3K27me3 (Broad)	wgEncodeBroadHistoneK562H3k27me3StdAlnsignal	human	ENCODE
	signal	K562 H3K36me3 (Broad)	K562 H3K36me3 (Broad)	wgEncodeBroadHistoneK562H3k36me3StdAlnsignal	human	ENCODE
	signal	K562 H3K4me1 (Broad)	K562 H3K4me1 (Broad)	wgEncodeBroadHistoneK562H3k4me1StdAlnsignal	human	ENCODE
	signal	K562 H3K4me3 (Broad)	K562 H3K4me3 (Broad)	wgEncodeBroadHistoneK562H3k4me3StdAlnsignal	human	ENCODE
	signal	K562 H3K9me3 (Broad)	K562 H3K9me3 (Broad)	wgEncodeBroadHistoneK562H3k9me3StdAlnsignal	human	ENCODE
	signal	K562 H3K27me3 (UCD)	K562 H3K27me3 (UCD)	wgEncodeSydhHistoneK562H3k27me3UcdAlnsignal	human	ENCODE
	signal	K562 H3K4me1 (UCD)	K562 H3K4me1 (UCD)	wgEncodeSydhHistoneK562H3k4me1UcdAlnsignal	human	ENCODE
	signal	K562 H3K4me3 (UCD)	K562 H3K4me3 (UCD)	wgEncodeSydhHistoneK562H3k4me3UcdAlnsignal	human	ENCODE
	signal	GM06990 H3K27me3 (UW)	GM06990 H3K27me3 (UW)	wgEncodeUwHistoneGm06990H3k27me3StdAlnsignal	human	ENCODE
	signal	GM06990 H3K36me3 (UW)	GM06990 H3K36me3 (UW)	wgEncodeUwHistoneGm06990H3k36me3StdAlnsignal	human	ENCODE
	signal	GM06990 H3K4me3 (UW)	GM06990 H3K4me3 (UW)	wgEncodeUwHistoneGm06990H3k4me3StdAlnsignal	human	ENCODE
	signal	GM12878 H3K27me3 (UW)	GM12878 H3K27me3 (UW)	wgEncodeUwHistoneGm12878H3k27me3StdAlnsignal	human	ENCODE
	signal	GM12878 H3K36me3 (UW)	GM12878 H3K36me3 (UW)	wgEncodeUwHistoneGm12878H3k36me3StdAlnsignal	human	ENCODE
	signal	GM12878 H3K4me3 (UW)	GM12878 H3K4me3 (UW)	wgEncodeUwHistoneGm12878H3k4me3StdAlnsignal	human	ENCODE
	signal	HL-60 H3K4me3 (UW)	HL-60 H3K4me3 (UW)	wgEncodeUwHistoneHl60H3k4me3StdAlnsignal	human	ENCODE
	signal	Jurkat H3K4me3 (UW)	Jurkat H3K4me3 (UW)	wgEncodeUwHistoneJurkatH3k4me3StdAlnsignal	human	ENCODE
	signal	K562 H3K27me3 (UW)	K562 H3K27me3 (UW)	wgEncodeUwHistoneK562H3k27me3StdAlnsignal	human	ENCODE
	signal	K562 H3K36me3 (UW)	K562 H3K36me3 (UW)	wgEncodeUwHistoneK562H3k36me3StdAlnsignal	human	ENCODE
	signal	K562 H3K4me3 (UW)	K562 H3K4me3 (UW)	wgEncodeUwHistoneK562H3k4me3StdAlnsignal	human	ENCODE
	signal	NB4 H3K4me3 (UW)	NB4 H3K4me3 (UW)	wgEncodeUwHistoneNb4H3k4me3StdAlnsignal	human	ENCODE
	signal	62	SRS255284_62	CCCM_H3K27ac_62_23	human	NIH Roadmap
	signal	332	SRS360525_332	CCCM_H3K27me3_32_98	human	NIH Roadmap
	signal	62	SRS255284_62	CCCM_H3K27me3_62_17	human	NIH Roadmap
	signal	332	SRS360525_332	CCCM_H3K36me3_32_97	human	NIH Roadmap
	signal	62	SRS255284_62	CCCM_H3K36me3_62_18	human	NIH Roadmap
	signal	332	SRS360525_332	CCCM_H3K4me1_32_95	human	NIH Roadmap
	signal	62	SRS255284_62	CCCM_H3K4me1_62_20	human	NIH Roadmap
	signal	332	SRS360525_332	CCCM_H3K4me3_32_96	human	NIH Roadmap
	signal	62	SRS255284_62	CCCM_H3K4me3_62_19	human	NIH Roadmap
	signal	332	SRS360525_332	CCCM_H3K9me3_32_99	human	NIH Roadmap
	signal	62	SRS255284_62	CCCM_H3K9me3_62_21	human	NIH Roadmap
	signal	332	SRS360525_332	CCCM_Input_32_01	human	NIH Roadmap
	signal	62	SRS255284_62	CCCM_Input_62_22	human	NIH Roadmap
	signal	62	SRS255278_62	CCCN_H3K27ac_62_30	human	NIH Roadmap
	signal	332	SRS360528_332	CCCN_H3K27me3_32_12	human	NIH Roadmap
	signal	62	SRS255278_62	CCCN_H3K27me3_62_24	human	NIH Roadmap
	signal	332	SRS360528_332	CCCN_H3K36me3_32_09	human	NIH Roadmap
	signal	62	SRS255278_62	CCCN_H3K36me3_62_25	human	NIH Roadmap
	signal	332	SRS360528_332	CCCN_H3K4me1_32_11	human	NIH Roadmap
	signal	62	SRS255278_62	CCCN_H3K4me1_62_27	human	NIH Roadmap
	signal	332	SRS360528_332	CCCN_H3K4me3_32_08	human	NIH Roadmap
	signal	62	SRS255278_62	CCCN_H3K4me3_62_26	human	NIH Roadmap
	signal	332	SRS360528_332	CCCN_H3K9me3_32_10	human	NIH Roadmap
	signal	62	SRS255278_62	CCCN_H3K9me3_62_28	human	NIH Roadmap
	signal	332	SRS360528_332	CCCN_Input_32_79	human	NIH Roadmap
	signal	62	SRS255278_62	CCCN_Input_62_29	human	NIH Roadmap
	signal	332	SRS360526_332	CCCTmem_H3K27ac_32_69	human	NIH Roadmap
	signal	62	SRS255292_62	CCCTmem_H3K27ac_62_34	human	NIH Roadmap
	signal	332	SRS360526_332	CCCTmem_H3K27me3_32_68	human	NIH Roadmap
	signal	62	SRS255292_62	CCCTmem_H3K27me3_62_31	human	NIH Roadmap
	signal	332	SRS360526_332	CCCTmem_H3K36me3_32_65	human	NIH Roadmap
	signal	62	SRS255292_62	CCCTmem_H3K36me3_62_32	human	NIH Roadmap
	signal	332	SRS360526_332	CCCTmem_H3K4me1_32_67	human	NIH Roadmap
	signal	62	SRS255292_62	CCCTmem_H3K4me1_62_36	human	NIH Roadmap
	signal	332	SRS360526_332	CCCTmem_H3K4me3_32_64	human	NIH Roadmap
	signal	62	SRS255292_62	CCCTmem_H3K4me3_62_35	human	NIH Roadmap
	signal	332	SRS360526_332	CCCTmem_H3K9me3_32_66	human	NIH Roadmap
	signal	62	SRS255292_62	CCCTmem_H3K9me3_62_37	human	NIH Roadmap
	signal	332	SRS360526_332	CCCTmem_Input_32_77	human	NIH Roadmap
	signal	62	SRS255292_62	CCCTmem_Input_62_33	human	NIH Roadmap
	signal	62	SRS255294_62	CCCTreg_H3K27ac_62_41	human	NIH Roadmap
	signal	332	SRS360522_332	CCCTreg_H3K27me3_32_91	human	NIH Roadmap
	signal	62	SRS255294_62	CCCTreg_H3K27me3_62_13	human	NIH Roadmap
	signal	332	SRS360522_332	CCCTreg_H3K36me3_32_90	human	NIH Roadmap
	signal	62	SRS255294_62	CCCTreg_H3K36me3_62_12	human	NIH Roadmap
	signal	332	SRS360522_332	CCCTreg_H3K4me1_32_88	human	NIH Roadmap
	signal	62	SRS255294_62	CCCTreg_H3K4me1_62_09	human	NIH Roadmap
	signal	332	SRS360522_332	CCCTreg_H3K4me3_32_89	human	NIH Roadmap
	signal	62	SRS255294_62	CCCTreg_H3K4me3_62_11	human	NIH Roadmap
	signal	332	SRS360522_332	CCCTreg_H3K9me3_32_92	human	NIH Roadmap
	signal	62	SRS255294_62	CCCTreg_H3K9me3_62_10	human	NIH Roadmap
	signal	332	SRS360522_332	CCCTreg_Input_32_94	human	NIH Roadmap
	signal	62	SRS255294_62	CCCTreg_Input_62_65	human	NIH Roadmap
	signal	332	SRS360519_332	CCIPsMpT_H3K27ac_32_63	human	NIH Roadmap
	signal	62	SRS255280_62	CCIPsMpT_H3K27ac_62_16	human	NIH Roadmap
	signal	332	SRS360519_332	CCIPsMpT_H3K27me3_32_62	human	NIH Roadmap
	signal	62	SRS255280_62	CCIPsMpT_H3K27me3_62_10	human	NIH Roadmap
	signal	332	SRS360519_332	CCIPsMpT_H3K36me3_32_59	human	NIH Roadmap
	signal	62	SRS255280_62	CCIPsMpT_H3K36me3_62_11	human	NIH Roadmap
	signal	332	SRS360519_332	CCIPsMpT_H3K4me1_32_61	human	NIH Roadmap
	signal	62	SRS255280_62	CCIPsMpT_H3K4me1_62_13	human	NIH Roadmap
	signal	332	SRS360519_332	CCIPsMpT_H3K4me3_32_58	human	NIH Roadmap
	signal	62	SRS255280_62	CCIPsMpT_H3K4me3_62_12	human	NIH Roadmap
	signal	332	SRS360519_332	CCIPsMpT_H3K9me3_32_60	human	NIH Roadmap
	signal	62	SRS255280_62	CCIPsMpT_H3K9me3_62_14	human	NIH Roadmap
	signal	332	SRS360519_332	CCIPsMpT_Input_32_76	human	NIH Roadmap
	signal	62	SRS255280_62	CCIPsMpT_Input_62_15	human	NIH Roadmap
	signal	332	SRS360523_332	CCT_H3K27ac_32_75	human	NIH Roadmap
	signal	332	SRS360523_332	CCT_H3K27me3_32_74	human	NIH Roadmap
	signal	62	SRS255277_62	CCT_H3K27me3_62_62	human	NIH Roadmap
	signal	332	SRS360523_332	CCT_H3K36me3_32_71	human	NIH Roadmap
	signal	62	SRS255277_62	CCT_H3K36me3_62_61	human	NIH Roadmap
	signal	332	SRS360523_332	CCT_H3K4me1_32_73	human	NIH Roadmap
	signal	62	SRS255277_62	CCT_H3K4me1_62_58	human	NIH Roadmap
	signal	332	SRS360523_332	CCT_H3K4me3_32_70	human	NIH Roadmap
	signal	62	SRS255277_62	CCT_H3K4me3_62_60	human	NIH Roadmap
	signal	332	SRS360523_332	CCT_H3K9me3_32_72	human	NIH Roadmap
	signal	62	SRS255277_62	CCT_H3K9me3_62_59	human	NIH Roadmap
	signal	332	SRS360523_332	CCT_Input_32_78	human	NIH Roadmap
	signal	62	SRS255277_62	CCT_Input_62_66	human	NIH Roadmap
	signal	RO_01721	SRS165626_RO_01721	CD14_H3K27ac_21_26	human	NIH Roadmap
	signal	RO_01721	SRS165626_RO_01721	CD14_H3K27me3_21_05	human	NIH Roadmap
	signal	RO_01721	SRS165626_RO_01721	CD14_H3K36me3_21_06	human	NIH Roadmap
	signal	RO_01721	SRS165626_RO_01721	CD14_H3K4me1_21_03	human	NIH Roadmap
	signal	RO_01701	SRS183500_RO_01701	CD14_H3K4me3_01_07	human	NIH Roadmap
	signal	RO_01721	SRS165626_RO_01721	CD14_H3K9me3_21_04	human	NIH Roadmap
	signal	RO_01701	SRS183500_RO_01701	CD14_Input_01_27	human	NIH Roadmap
	signal	23.0	SRS065974_23.0	CD15_H3K27me3_23_0	human	NIH Roadmap
	signal	23.0	SRS065974_23.0	CD15_H3K36me3_23_0_00	human	NIH Roadmap
	signal	23.0	SRS065974_23.0	CD15_H3K4me1_23_0_96	human	NIH Roadmap
	signal	23.0	SRS065974_23.0	CD15_H3K4me3_23_0	human	NIH Roadmap
	signal	23.0	SRS065974_23.0	CD15_H3K9me3_23_0_98	human	NIH Roadmap
	signal	23.0	23.0	CD15_Input_23_0_01	human	NIH Roadmap
	signal	23.0	SRS065974_23.0	CD15_Input_23_0_23	human	NIH Roadmap
	signal	RO_01701	SRS183503_RO_01701	CD19_H3K27ac_01_12	human	NIH Roadmap
	signal	RO_01701	SRS183503_RO_01701	CD19_H3K27me3_01_15	human	NIH Roadmap
	signal	CD19_12/22/08	SRS065945_CD19_12/22/08	CD19_H3K27me3_22	human	NIH Roadmap
	signal	CD19_6/26/08	SRS065943_CD19_6/26/08	CD19_H3K27me3_26	human	NIH Roadmap
	signal	RO_01679	SRS183501_RO_01679	CD19_H3K27me3_79_85	human	NIH Roadmap
	signal	CD19_8/1/08	SRS065941_CD19_8/1/08	CD19_H3K36me3_1	human	NIH Roadmap
	signal	CD19_12/29/08	SRS065947_CD19_12/29/08	CD19_H3K36me3_29	human	NIH Roadmap
	signal	RO_01679	SRS183501_RO_01679	CD19_H3K36me3_79_86	human	NIH Roadmap
	signal	130	SRS309497_130	CD19_H3K4me1_30_61	human	NIH Roadmap
	signal	RO_01679	SRS183501_RO_01679	CD19_H3K4me1_79_84	human	NIH Roadmap
	signal	RO_01701	SRS183503_RO_01701	CD19_H3K4me3_01_11	human	NIH Roadmap
	signal	CD19_8/1/08	SRS065940_CD19_8/1/08	CD19_H3K4me3_1	human	NIH Roadmap
	signal	CD19_12/22/08	SRS065944_CD19_12/22/08	CD19_H3K4me3_22	human	NIH Roadmap
	signal	RO_01701	SRS183503_RO_01701	CD19_H3K9me3_01_14	human	NIH Roadmap
	signal	CD19_2/20/09	SRS065948_CD19_2/20/09	CD19_H3K9me3_20	human	NIH Roadmap
	signal	CD19_12/29/08	SRS065946_CD19_12/29/08	CD19_H3K9me3_29	human	NIH Roadmap
	signal	RO_01679	SRS183501_RO_01679	CD19_H3K9me3_79_99	human	NIH Roadmap
	signal	RO_01701	SRS183503_RO_01701	CD19_Input_01_28	human	NIH Roadmap
	signal	CD19_0_0_00	SRS065967_CD19_0_0_00	CD19_Input_0_19	human	NIH Roadmap
	signal	CD19_8/1/08	SRS065942_CD19_8/1/08	CD19_Input_1	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255302_100_7_pooled_leukopaks_Jan_7_2011	CD4M_H3K27ac_00_38	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255299_101_8_pooled_leukopaks_Jan_20_2011	CD4M_H3K27ac_01_86	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255302_100_7_pooled_leukopaks_Jan_7_2011	CD4M_H3K27me3_00_37	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255299_101_8_pooled_leukopaks_Jan_20_2011	CD4M_H3K27me3_01_84	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255302_100_7_pooled_leukopaks_Jan_7_2011	CD4M_H3K36me3_00_39	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255299_101_8_pooled_leukopaks_Jan_20_2011	CD4M_H3K36me3_01_83	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255302_100_7_pooled_leukopaks_Jan_7_2011	CD4M_H3K4me1_00_42	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255299_101_8_pooled_leukopaks_Jan_20_2011	CD4M_H3K4me1_01_81	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255302_100_7_pooled_leukopaks_Jan_7_2011	CD4M_H3K4me3_00_36	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255299_101_8_pooled_leukopaks_Jan_20_2011	CD4M_H3K4me3_01_82	human	NIH Roadmap
	signal	20	SRS120875_20	CD4M_H3K4me3_20	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255302_100_7_pooled_leukopaks_Jan_7_2011	CD4M_H3K9me3_00_40	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255299_101_8_pooled_leukopaks_Jan_20_2011	CD4M_H3K9me3_01_85	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255302_100_7_pooled_leukopaks_Jan_7_2011	CD4M_Input_00_41	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255299_101_8_pooled_leukopaks_Jan_20_2011	CD4M_Input_01_87	human	NIH Roadmap
	signal	20	SRS120875_20	CD4M_Input_20	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255304_100_7_pooled_leukopaks_Jan_7_2011	CD4N_H3K27ac_00_61	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255301_101_8_pooled_leukopaks_Jan_20_2011	CD4N_H3K27ac_01_23	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255304_100_7_pooled_leukopaks_Jan_7_2011	CD4N_H3K27me3_00_59	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255301_101_8_pooled_leukopaks_Jan_20_2011	CD4N_H3K27me3_01_24	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255304_100_7_pooled_leukopaks_Jan_7_2011	CD4N_H3K36me3_00_60	human	NIH Roadmap
	signal	TC001	SRS072830_TC001	CD4N_H3K36me3_01	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255301_101_8_pooled_leukopaks_Jan_20_2011	CD4N_H3K36me3_01_25	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255304_100_7_pooled_leukopaks_Jan_7_2011	CD4N_H3K4me1_00_64	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255301_101_8_pooled_leukopaks_Jan_20_2011	CD4N_H3K4me1_01_28	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255304_100_7_pooled_leukopaks_Jan_7_2011	CD4N_H3K4me3_00_58	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255301_101_8_pooled_leukopaks_Jan_20_2011	CD4N_H3K4me3_01_22	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255304_100_7_pooled_leukopaks_Jan_7_2011	CD4N_H3K9me3_00_62	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255301_101_8_pooled_leukopaks_Jan_20_2011	CD4N_H3K9me3_01_26	human	NIH Roadmap
	signal	100_7_pooled_leukopaks_Jan_7_2011	SRS255304_100_7_pooled_leukopaks_Jan_7_2011	CD4N_Input_00_63	human	NIH Roadmap
	signal	101_8_pooled_leukopaks_Jan_20_2011	SRS255301_101_8_pooled_leukopaks_Jan_20_2011	CD4N_Input_01_27	human	NIH Roadmap
	signal	RO_01701	SRS183511_RO_01701	CD4_H3K36me3_01_06	human	NIH Roadmap
	signal	RO_01679	SRS165630_RO_01679	CD4_H3K4me3_79_76	human	NIH Roadmap
	signal	RO_01679	SRS165630_RO_01679	CD4_Input_79_41	human	NIH Roadmap
	signal	RO_01701	SRS183512_RO_01701	CD56_H3K27ac_01_16	human	NIH Roadmap
	signal	RO_01679	SRS165632_RO_01679	CD56_H3K27me3_79_94	human	NIH Roadmap
	signal	RO_01679	SRS165632_RO_01679	CD56_H3K36me3_79_95	human	NIH Roadmap
	signal	RO_01679	SRS165632_RO_01679	CD56_H3K4me1_79_93	human	NIH Roadmap
	signal	RO_01701	SRS183512_RO_01701	CD56_H3K4me3_01_15	human	NIH Roadmap
